0.578125 0.578125
0.6875 0.5804166666666667
0.796875 0.5989583333333334
0.828125 0.6386458333333334
0.84375 0.6376041666666666
0.84375 0.6770833333333334
0.84375 0.7085416666666666
0.84375 0.7304166666666667
0.84375 0.7346875
0.84375 0.7400662251655629
0.84375 0.7170943708609272
0.84375 0.7575538079470199
0.859375 0.7572985197368421
0.859375 0.751953125
0.84375 0.7542146381578947
0.859375 0.7665501644736842
0.84375 0.7691432119205298
0.84375 0.7496895695364238
0.84375 0.750103476821192
0.84375 0.7545529801324503
0.890625 0.7579677152317881
0.84375 0.7563733552631579
0.84375 0.7616159539473685
0.859375 0.746067880794702
0.859375 0.7595600328947368
0.859375 0.7676809210526315
0.84375 0.7705592105263158
0.84375 0.741467927631579
0.84375 0.754625822368421
0.84375 0.7458881578947368
0.84375 0.7684004934210527
0.84375 0.7777549342105263
0.84375 0.7843338815789473
0.859375 0.7715871710526315
0.84375 0.7619243421052632
0.859375 0.7757657284768212
0.859375 0.7646937086092715
0.859375 0.765521523178808
0.859375 0.7512417218543046
0.859375 0.7721011513157895
0.875 0.7614103618421053
0.859375 0.7626241721854304
0.859375 0.7470189144736842
0.859375 0.7624172185430463
0.859375 0.7659354304635762
0.859375 0.7780422185430463
0.890625 0.7789884868421053
0.859375 0.7900904605263158
0.859375 0.7905016447368421
0.859375 0.7759726821192053
0.875 0.7821812913907285
0.859375 0.7776283112582781
0.859375 0.7843543046357616
0.859375 0.7782491721854304
0.859375 0.7892177152317881
0.875 0.7771109271523179
0.859375 0.7813527960526315
0.921875 0.7846422697368421
0.890625 0.7628495065789473
0.890625 0.7781456953642384
0.875 0.7831125827814569
0.875 0.7752483443708609
0.859375 0.7872121710526315
0.875 0.7943915562913907
0.859375 0.7791804635761589
0.859375 0.7589432565789473
0.859375 0.781969572368421
0.875 0.7745240066225165
0.921875 0.7651110197368421
0.921875 0.7802734375
0.875 0.7739800347222222
0.875 0.7802013422818792
0.890625 0.79125
0.890625 0.7976041666666667
0.953125 0.7898958333333334
1.0 0.7986458333333334
